id,level_1,level_2,level_3,level_4,content,label
7325,商贸服务教文卫类（基础）—2016版,（七）应急管理,2、应急演练,1、定期组织应急演练。,定期组织演练,1
7326,交通运输类（现场）—2016版,（一）消防安全,2、防火检查,12、其他需要检查的内容。防火检查需填写检查记录。检查人员和被检查部门负责人在检查记录上签名。,查了没登记,0
7327,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,4、常闭式防火门是否处于关闭状态，防火卷帘下是否堆放物品影响使用；,已整改,1
7328,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,12、其他需要检查的内容。　　防火检查需填写检查记录。检查人员和被检查部门负责人在检查记录上签名。,办公室灭火器7月未进行检查记录,0
7329,商贸服务教文卫类（现场）—2016版,（一）消防检查,2、防火检查,10、防火巡查情况。 ,早上未安全巡查后负责人未按要求签名，已经整改,0
7330,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,5、用火、用电有无违章情况；,电气装置的金属部分未按要求接地或接零。现已经把插坐拆除。,0
7331,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,应急照明要放好,0
7332,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,灭火器未进行检查,0
7333,工业/危化品类（基础）—2016版,（五）安全管理档案,3、隐患排查记录,1、建立并保存事故隐患排查治理档案。,未建立隐患排查记录,0
7334,工业/危化品类（基础）—2016版,（三）责任制、管理制度及操作规程,1、责任制、管理制度及操作规程,1、建立、健全安全生产责任制、安全生产规章制度和操作规程。,钻孔机台操作章程掉了，没及时贴上,0
7335,商贸服务教文卫类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况。,四楼第二消火栓灭火器压力不足，进行更换,0
7336,商贸服务教文卫类（基础）—2016版,（四）安全教育培训,1、员工安全教育,1、制定安全教育培训计划，确保全员参与培训，并建立安全培训档案。,没有制定安全教育培训计划，确保全员参与培训，并建立安全培训档案。,0
7337,商贸服务教文卫类（现场）—2016版,（四）场所环境,1、作业通道,"1、作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",消防通道有一张凳子,0
7338,工业/危化品类（基础）—2016版,（七）应急管理,2、应急演练,1、定期组织应急演练。,近期未进行应急演练,0
7339,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,无消防器材指示标志,0
7340,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,5、用火、用电有无违章情况；,车间一处存在电动电池充电,0
7341,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整。,经全面检查，共发现酒楼里有6具灭火器存在压力失效的情况，3月10采购新的灭火器回来替换,0
7342,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,安全出口指示牌一侧固定有脱落，已重新做好固定工作。,0
7343,商贸服务教文卫类（现场）—2016版,（四）场所环境,1、作业通道,"1、作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",通道有货物，已经整改了所有的通道的货物，遮挡通风口位置,0
7344,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,灭火器箱上放置物品,0
7345,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,因搬迁而造成消防通道暂时拥堵,0
7346,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,安全出口、通道已疏通,1
7347,工业/危化品类（现场）—2016版,（二）电气安全,1、配电房,1、配电室的门、窗关闭应密合；门应向外开启，但通向高压配电室的门应为双向开启门。与室外相通的洞、通风孔应设防止鼠、蛇类等小动物进入安全防护措施（如采用金属网时，网格不得大于10㎜*10㎜）。室内电缆沟需采取防水和排水措施。,1线炉前拉开关盒子撞烂,0
7348,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况；,安全通道放置货物,0
7349,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况；,通道堆放杂物,0
7350,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,安全指示灯坏了已经更换新的,0
7351,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,灭火器未按标准摆放 ,0
7352,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,M层员工厨房安全出口指示灯故障,0
7353,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,木工车间部分通道被占用,0
7354,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,出口个大纸箱阻住出门口,0
7355,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,废纸皮阻碍通道,0
7356,工业/危化品类（现场）—2016版,（二）电气安全,2、配电箱（柜、板）,1、配电箱(柜)门张贴有“当心触电”安全警示标志。金属箱(柜)门与金属箱(柜)体必须通过采用编织软铜线做电气连接。,电箱小心触电标志脱落！,0
7357,商贸服务教文卫类（基础）—2016版,（七）应急管理,2、应急演练,1、定期组织应急演练。,办公室未定期组织应急演练,0
7358,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,4、常闭式防火门是否处于关闭状态，防火卷帘下是否堆放物品影响使用；,常闭式防火门，因周转货物原因未及时关闭,0
7359,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,安全出口放置货物,0
7360,工业/危化品类（现场）—2016版,（四）作业环境,1、作业通道,"1、作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",二楼车间作业通道有杂物堵塞,0
7361,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,5、用火、用电有无违章情况；,"4D1F,电动车违规停放",0
7362,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,标签脱落，及时更换,0
7363,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,仓库有一个灭火器被圈占，未保持足够安全距离。,0
7364,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,通道应急灯有故障,0
7365,工业/危化品类（基础）—2016版,（六）警示标志与危险作业,1、风险公告,1、对有较大危险因素的生产经营场所和有关设施、设备进行辨识，设置明显的安全警示标志，制定防范措施。,A6化学品临时周转仓库的门上，没有张贴安全警示标志；已经整改完成。,0
7366,商贸服务教文卫类（现场）—2016版,（一）消防检查,2、防火检查,12、其他需要检查的内容。　　,煤气房缺口需要砖堵,0
7367,工业/危化品类（基础）—2016版,（七）应急管理,2、应急演练,1、定期组织应急演练。,上半年应急演练还没有进行,0
7368,工业/危化品类（现场）—2016版,（二）电气安全,4、保护接地,电气装置的金属部分，均应做好保护接地。保护接地线应采用焊接、压接、螺栓连接或其他可靠方法连接，严禁缠绕或钩挂。电缆（线）中的绿/黄双色线在任何情况下只能用作保护接地线。中间不允许有接头及破损。,插座损坏,0
7369,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,灭火器不到位,0
7370,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况；,通道堆放货物，立即移出,0
7371,工业/危化品类（现场）—2016版,（二）电气安全,3、电气线路及电源插头插座,3、电源插座、电源插头应按规定正确接线。,饮水机处排插地线断裂,0
7372,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,消防设施、器材和消防安全标志是否在位、完整；,1
7373,工业/危化品类（现场）—2016版,（四）作业环境,1、作业通道,"1、作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",货物堆放超过黄格线，已整改,0
7374,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,安全疏散指示标志故障,0
7375,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,疏散通道不畅通,0
7376,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,灭火器材配置及有效情况,1
7377,工业/危化品类（现场）—2016版,（三）机械设备安全防护,2、人身防护,1、皮带轮、齿轮、凸轮、曲柄连杆机构等外露的转动和运动部件应有防护罩。,调直机无防护罩,0
7378,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,安全通道堆放货物，灭火器压力已降到警戒线，要更换,0
7379,工业/危化品类（现场）—2016版,（二）电气安全,7、临时用电,2、临时用电的配电箱和电气设备，必须安装漏电保护装置。线路敷设应符合电气装置设置及安装规范，室内不低于2.5m，室外不低于4.5m，道路上方不低于6m。,消防设施、器材和消防安全标志在位、完整,1
7380,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,C栋21课车间、C栋三楼车间安全出口门及车间墙非防火材质；,0
7381,工业/危化品类（现场）—2016版,（二）电气安全,2、配电箱（柜、板）,1、配电箱(柜)门张贴有“当心触电”安全警示标志。金属箱(柜)门与金属箱(柜)体必须通过采用编织软铜线做电气连接。,警示标志掉落！,0
7382,工业/危化品类（现场）—2016版,（二）电气安全,2、配电箱（柜、板）,2、配电箱(柜)进出线中的N线必须通过N线端子板连接，接地线必须通过接地线端子板连接；,分配电箱上过线槽未跨接地线,0
7383,工业/危化品类（现场）—2016版,（二）电气安全,3、电气线路及电源插头插座,3、电源插座、电源插头应按规定正确接线。,没有按规定接线,0
7384,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,有一处灭火器被杂物挡住 ,0
7385,工业/危化品类（现场）—2016版,（三）机械设备安全防护,2、人身防护,1、皮带轮、齿轮、凸轮、曲柄连杆机构等外露的转动和运动部件应有防护罩。,未配戴带个人防护用品（耳塞）,0
7386,商贸服务教文卫类（现场）—2016版,（四）场所环境,1、作业通道,"1、作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",货物过多，堵住安全通道，已及时整改,0
7387,工业/危化品类（现场）—2016版,（三）机械设备安全防护,2、人身防护,1、皮带轮、齿轮、凸轮、曲柄连杆机构等外露的转动和运动部件应有防护罩。,皮带没安装防护罩,0
7388,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,疏散通道有物品堆放，立即整改挪开。,0
7389,商贸服务教文卫类（基础）—2016版,（六）危险作业与风险管控,2、危险作业,1、凡涉及动火、高空、有限空间、密闭容器、起重、施工动土、临时用电等危险作业，应明确危险作业的申请、审批权限、职责和程序，办理作业票证；安排专门人员进行现场安全管理。,高空作业设备未检测,0
7390,工业/危化品类（选项）—2016版,（五）特种设备,1、锅炉,4、运行记录、维护保养记录、员工培训记录、应急预案齐全且及时填写。,修模的机器无保养记录,0
7391,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,6、重点工种人员以及其他员工消防知识的掌握情况；,雕刻房一操作员未戴口罩作业,0
7392,工业/危化品类（现场）—2016版,（二）电气安全,3、电气线路及电源插头插座,3、电源插座、电源插头应按规定正确接线。,电源插座、电源插头应按规定正确接线。,1
7393,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况；,有一个房间未安装安全出口指示灯，发现后已及时安装好,0
7394,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况；,消防通道有杂物.已清除,0
7395,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,灭火器缺失,0
7396,纯办公场所（基础）—2016版,（一）基础管理,2、应急管理,1、定期进行应急演练，有演练记录。,没进行演练,0
7397,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况；,通道堵塞,0
7398,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,4月份点检卡没有记录,0
7399,工业/危化品类（现场）—2016版,（二）电气安全,5、漏电保护,3、高度低于2.4m照明灯具电源插座回路均应安装额定剩余动作电流不大于30mA、一般型（无延时）的剩余电流保护装置。,高度低于2.4m照明灯未连接地线。,0
7400,纯办公场所（现场）—2016版,（一）消防安全,1、灭火器材,2、灭火器应合理分布，固定摆放并定期校验。,灭火器摆放不正，已处理好.,0
7401,纯办公场所（现场）—2016版,（二）电气安全,1、配电箱（柜、板）,1、配电箱应设置“当心触电”安全警示标志。箱门与箱体应跨接并接地。,配电箱没有张贴当心触电安全警示标志,0
7402,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,安全通道堵塞,0
7403,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,灭火器材配置不够,0
7404,商贸服务教文卫类（现场）—2016版,（二）电气安全,2、配电箱（柜、板）,3、配电箱、开关箱内不得放置任何杂物，电器元件不可安装在可燃材料上。,配电箱下堆放杂物,0
7405,工业/危化品类（现场）—2016版,（四）作业环境,1、作业通道,"1、作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",废水缸槽没有缺盖档板,0
7406,工业/危化品类（选项）—2016版,（四）危险化学品,5、加油站,2、加油机加油软管需设置拉断阀。,48号油枪拉断阀被醉酒顾客摔断,0
7407,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,8、易燃易爆危险物品和场所防火防爆措施的落实情况以及其他重要物资的防火安全情况；,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,1
7408,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,消防通道摆放货物。,0
7409,商贸服务教文卫类（现场）—2016版,（一）消防检查,2、防火检查,11、消防安全标志的设置情况和完好、有效情况。,A区2号防火分区更换消火栓更换标签,1
7410,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,11、消防安全标志的设置情况和完好、有效情况；,安全标志不全,0
7411,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,消防设施,1
7412,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,A1/1F北一门安全出口被材料阻挡,0
7413,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,安全指示灯未亮灯,0
7414,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,应急照明不亮,0
7415,工业/危化品类（现场）—2016版,（二）电气安全,2、配电箱（柜、板）,3、配电箱、开关箱内不得放置任何杂物，电器元件不可安装在可燃材料上。,三楼配电箱上放雨伞,0
7416,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,消防通道有堵塞,0
7417,商贸服务教文卫类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况。,9月初有两个应急灯不亮，已检查并维修好,0
7418,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,疏散通道放置障碍物,0
7419,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,安全出口堆放杂物，指示标志脱落,0
7420,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,指示牌烧坏，已经更换,0
7421,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,10、防火巡查情况；,、防火巡查情况未记录,0
7422,交通运输类（基础）—2016版,（六）应急管理,2、应急演练,1、定期组织应急演练。,办公室未定期组织应急演练,0
7423,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,应急出口一应急灯不亮，已整改,0
7424,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,4、常闭式防火门是否处于关闭状态，防火卷帘下是否堆放物品影响使用；,四楼防火门前方违规放置一板物料，堵塞通道,0
7425,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,10、防火巡查情况；,已整改,1
7426,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,消防器材消防安全标志模糊,0
7427,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,1,1
7428,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,仓库灭火器被埋压。,0
7429,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,每月点检卡未及时填写，没有放在灭火箱内。,0
7430,工业/危化品类（现场）—2016版,（二）电气安全,2、配电箱（柜、板）,3、配电箱、开关箱内不得放置任何杂物，电器元件不可安装在可燃材料上。,开关箱下有杂物，立即整改,0
7431,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,4、常闭式防火门是否处于关闭状态，防火卷帘下是否堆放物品影响使用；,常闭门，被强制打开,0
7432,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,发现两个灭火器没有年审，立即年审,0
7433,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,5、用火、用电有无违章情况；,2个电箱没贴高压标贴，已整改，所有电箱已全部贴好高压标志贴。,0
7434,工业/危化品类（现场）—2016版,（三）机械设备安全防护,1、危险机械设备,1、冲、剪、压机械、木工机械、砂轮机、注塑机械、压痕机、粉碎机、抛光机等危险设备的安全防护装置完好齐全。,一台打孔机的安全操作规程脱落,0
7435,工业/危化品类（现场）—2016版,（二）电气安全,2、配电箱（柜、板）,3、配电箱、开关箱内不得放置任何杂物，电器元件不可安装在可燃材料上。,电箱下方放有一个纸箱。,0
7436,商贸服务教文卫类（现场）—2016版,（二）电气安全,3、电气线路及电源插头插座,3、电源插座、电源插头应按规定正确接线。,一楼收银台电线裸露,0
7437,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况；,安全疏散通道被临时货物堆积,0
7438,工业/危化品类（选项）—2016版,（四）危险化学品,1、危险化学品从业单位通用要求,9、危险化学品从业单位应为从业人员配备相应的个人防护用品；有毒或腐蚀物品作业场所须安装淋洗器具和洗眼器。,危化品中间仓门口未配备洗眼器,0
7439,商贸服务教文卫类（现场）—2016版,（一）消防检查,2、防火检查,5、用火、用电有无违章情况。,充电时插座上有覆盖物，容易发生事故,0
7440,商贸服务教文卫类（选项）—2016版,（二）餐饮单位,1、餐饮场所操作间,5、集烟罩和烟道入口处1米范围内，应当每日进行清洗。中餐操作间的排油烟管道应当每60日至少清理1次，清理应当做好记录。,烟管清洗不够,0
7441,工业/危化品类（现场）—2016版,（二）电气安全,3、电气线路及电源插头插座,3、电源插座、电源插头应按规定正确接线。,部分插座未正常接地,0
7442,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,12、其他需要检查的内容。　　防火检查需填写检查记录。检查人员和被检查部门负责人在检查记录上签名。,每日防火巡查记录表没及时登记,0
7443,工业/危化品类（现场）—2016版,（二）电气安全,3、电气线路及电源插头插座,3、电源插座、电源插头应按规定正确接线。,电源插座安放隐患。,0
7444,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,个别灭火器材已达到使用权限,0
7445,工业/危化品类（选项）—2016版,（二）仓库,1、一般要求,2、堆垛堆距应符合要求。,物品堆放太高,0
7446,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,1、火灾隐患的整改情况以及防范措施的落实情况；,一瓶灭火器无保险栓           ，已更换                         ,0
7447,商贸服务教文卫类（基础）—2016版,（七）应急管理,2、应急演练,1、定期组织应急演练。,今年还没有进行应急演练，后面计划进行,0
7448,商贸服务教文卫类（现场）—2016版,（二）电气安全,3、电气线路及电源插头插座,3、电源插座、电源插头应按规定正确接线。,已整改,1
7449,工业/危化品类（现场）—2016版,（二）电气安全,2、配电箱（柜、板）,3、配电箱、开关箱内不得放置任何杂物，电器元件不可安装在可燃材料上。,配电箱内有杂物,0
7450,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,1、消防安全重点单位应当进行每日防火巡查，并确定巡查的人员、内容、部位和频次。其他单位可以根据需要组织防火巡查。巡查的内容应当包括：1、用火、用电有无违章情况；,确定每日防火巡查,1
7451,工业/危化品类（现场）—2016版,（二）电气安全,3、电气线路及电源插头插座,3、电源插座、电源插头应按规定正确接线。,已整改,1
7452,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,3、消防车通道、消防水源情况；,消防栓没有点检表,0
7453,工业/危化品类（选项）—2016版,（二）仓库,1、一般要求,1、库房内储存物品应分类、分堆、限额存放。,货物堆放过高容易跌落,0
7454,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,1
7455,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,4、常闭式防火门是否处于关闭状态，防火卷帘下是否堆放物品影响使用。,有几个灭火器已过年检时间,0
7456,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,有隐患,1
7457,纯办公场所（现场）—2016版,（二）电气安全,1、配电箱（柜、板）,1、配电箱应设置“当心触电”安全警示标志。箱门与箱体应跨接并接地。,配电箱没有设置“当心触电”安全警示标志,0
7458,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,车间应急照明灯损坏，立即整改,0
7459,商贸服务教文卫类（选项）—2016版,（二）餐饮单位,2、逃生避难器材,1、配备逃生避难器材。,灭火器配备不足,0
7460,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,4、常闭式防火门是否处于关闭状态，防火卷帘下是否堆放物品影响使用。,6B大堂防火门未关闭。,0
7461,工业/危化品类（选项）—2016版,（一）职业健康与劳动保护,2、职业危害作业场所要求,5、采用有效的安全防护设施(包括职业病、职业中毒、职业伤害等)。提供符合国家标准的防护用品，并确保劳动者正确使用。,一员工上班未佩戴防护口罩,0
7462,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,灭火器放杂物,0
7463,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,4、常闭式防火门是否处于关闭状态，防火卷帘下是否堆放物品影响使用；,防火卷帘下堆放物品。,0
7464,商贸服务教文卫类（基础）—2016版,（四）安全教育培训,1、员工安全教育,1、制定安全教育培训计划，确保全员参与培训，并建立安全培训档案。,已制定安全教育培训计划，并已对全员培训，并建立安全培训档案。,0
7465,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,消火器过期失效,0
7466,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况；,"消防通道摆放货物,及时整改",0
7467,商贸服务教文卫类（基础）—2016版,（二）主要负责人、分管负责人及管理人员履职情况,3、安全管理机构和管理人员配备及履职情况,1、安全管理机构、安全管理人员配备及依法履行安全管理职责,安全管理机构、安全管理人员配备及依法履行安全管理职责,1
7468,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,安全疏散指示标志上的灯不亮了,0
7469,工业/危化品类（现场）—2016版,（二）电气安全,4、保护接地,电气装置的金属部分，均应做好保护接地。保护接地线应采用焊接、压接、螺栓连接或其他可靠方法连接，严禁缠绕或钩挂。电缆（线）中的绿/黄双色线在任何情况下只能用作保护接地线。中间不允许有接头及破损。,车间电剪金属外壳未接地,0
7470,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,疏散指示标志脱落,0
7471,商贸服务教文卫类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况。,办公室缺少灭火器配置,0
7472,工业/危化品类（现场）—2016版,（二）电气安全,7、临时用电,2、临时用电的配电箱和电气设备，必须安装漏电保护装置。线路敷设应符合电气装置设置及安装规范，室内不低于2.5m，室外不低于4.5m，道路上方不低于6m。,一楼车间品管部工作台照明灯未接地线，已安排电工完成,0
7473,工业/危化品类（基础）—2016版,（五）安全管理档案,3、隐患排查记录,1、建立并保存事故隐患排查治理档案。,排查时间滞后。必须每月一次，立即整改。,0
7474,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,1
7475,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,二楼三楼车间安全出口被货物堵塞,0
7476,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,消防设施前放卡板,0
7477,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,5、消防安全重点部位的人员在岗情况；,该岗位员工请假一天,0
7478,工业/危化品类（现场）—2016版,（四）作业环境,1、作业通道,"1、作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",二楼作业通道有货阻挡,0
7479,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况；,消防通道应急照明类不亮,0
7480,商贸服务教文卫类（现场）—2016版,（四）场所环境,2、通风与照明,1、作业场所通风良好，灯管灯具完好无损。,车间照明灯3个闪烁，需更换,0
